,Course Name,Major
19132,0.5 Units,Mathematics
19133,Terms offered: Prior to 2007,Mathematics
19134,This is an independent study course designed to provide structure for graduate students engaging in summer internship opportunities. Requires a paper exploring how the theoretical constructs learned in academic courses were applied during the internship.,Mathematics
19135,General Academic Internship:,Mathematics
19136,Read More [+],Mathematics
19137,Rules & Requirements,Mathematics
19138,Repeat rules:,Mathematics
19139,Course may be repeated for credit without restriction.,Mathematics
19140,Hours & Format,Mathematics
19141,Summer:,Mathematics
19142,8 weeks - 2.5 hours of independent study per week,Mathematics
19143,Additional Details,Mathematics
19144,Subject/Course Level:,Mathematics
19145,Mathematics/Graduate,Mathematics
19146,Grading:,Mathematics
19147,Offered for satisfactory/unsatisfactory grade only.,Mathematics
19148,General Academic Internship:,Mathematics
19149,Read Less [-],Mathematics
19150,MATH 299,Mathematics
19151,1 - 6 Units,Mathematics
19152,"Terms offered: Fall 2018, Fall 2017, Fall 2016",Mathematics
19153,Investigation of special problems under the direction of members of the department.,Mathematics
19154,Reading Course for Graduate Students:,Mathematics
19155,Read More [+],Mathematics
19156,Rules & Requirements,Mathematics
19157,Repeat rules:,Mathematics
19158,Course may be repeated for credit without restriction.,Mathematics
19159,Hours & Format,Mathematics
19160,Fall and/or spring:,Mathematics
19161,15 weeks - 0 hours of independent study per week,Mathematics
19162,Summer:,Mathematics
19163,6 weeks - 1-5 hours of independent study per week,Mathematics
19164,8 weeks - 1-4 hours of independent study per week,Mathematics
19165,Additional Details,Mathematics
19166,Subject/Course Level:,Mathematics
19167,Mathematics/Graduate,Mathematics
19168,Grading:,Mathematics
19169,The grading option will be decided by the instructor when the class is offered.,Mathematics
19170,Reading Course for Graduate Students:,Mathematics
19171,Read Less [-],Mathematics
19172,MATH 301,Mathematics
19173,1 - 2 Units,Mathematics
19174,"Terms offered: Fall 2018, Spring 2018, Fall 2017",Mathematics
19175,May be taken for one unit by special permission of instructor. Tutoring at the Student Learning Center or for the Professional Development Program.,Mathematics
19176,Undergraduate Mathematics Instruction:,Mathematics
19177,Read More [+],Mathematics
19178,Rules & Requirements,Mathematics
19179,Prerequisites:,Mathematics
19180,"Permission of SLC instructor, as well as sophomore standing and at least a B average in two semesters of calculus. Apply at Student Learning Center",Mathematics
19181,Repeat rules:,Mathematics
19182,Course may be repeated for credit up to a total of 4 units.,Mathematics
19183,Hours & Format,Mathematics
19184,Fall and/or spring:,Mathematics
19185,15 weeks - 3 hours of seminar and 4 hours of tutorial per week,Mathematics
19186,Additional Details,Mathematics
19187,Subject/Course Level:,Mathematics
19188,Mathematics/Professional course for teachers or prospective teachers,Mathematics
19189,Grading:,Mathematics
19190,Offered for pass/not pass grade only.,Mathematics
19191,Undergraduate Mathematics Instruction:,Mathematics
19192,Read Less [-],Mathematics
19193,MATH 302,Mathematics
19194,1 Unit,Mathematics
19195,"Terms offered: Summer 2002 10 Week Session, Summer 2001 10 Week Session",Mathematics
19196,"Mandatory for all graduate student instructors teaching summer course for the first time in the Department. The course consists of practice teaching, alternatives to standard classroom methods, guided group and self-analysis, classroom visitations by senior faculty member.",Mathematics
19197,Teaching Workshop:,Mathematics
19198,Read More [+],Mathematics
19199,Hours & Format,Mathematics
19200,Summer:,Mathematics
19201,8 weeks - 1 hour of lecture per week,Mathematics
19202,Additional Details,Mathematics
19203,Subject/Course Level:,Mathematics
19204,Mathematics/Professional course for teachers or prospective teachers,Mathematics
19205,Grading:,Mathematics
19206,Offered for satisfactory/unsatisfactory grade only.,Mathematics
19207,Teaching Workshop:,Mathematics
19208,Read Less [-],Mathematics
19209,MATH 303,Mathematics
19210,2 - 4 Units,Mathematics
19211,"Terms offered: Spring 2017, Spring 2016, Fall 2015",Mathematics
19212,Meeting with supervising faculty and with discussion sections. Experience in teaching under the supervision of Mathematics faculty.,Mathematics
19213,Professional Preparation: Supervised Teaching of Mathematics:,Mathematics
19214,Read More [+],Mathematics
19215,Rules & Requirements,Mathematics
19216,Prerequisites:,Mathematics
19217,"300, graduate standing and appointment as a Graduate Student Instructor",Mathematics
19218,Repeat rules:,Mathematics
19219,Course may be repeated for credit without restriction.,Mathematics
19220,Hours & Format,Mathematics
19221,Fall and/or spring:,Mathematics
19222,15 weeks - 2-4 hours of independent study per week,Mathematics
19223,Additional Details,Mathematics
19224,Subject/Course Level:,Mathematics
19225,Mathematics/Professional course for teachers or prospective teachers,Mathematics
19226,Grading:,Mathematics
19227,Offered for satisfactory/unsatisfactory grade only.,Mathematics
19228,Professional Preparation: Supervised Teaching of Mathematics:,Mathematics
19229,Read Less [-],Mathematics
19230,MATH 375,Mathematics
19231,4 Units,Mathematics
19232,"Terms offered: Fall 2020, Spring 2020, Fall 2019",Mathematics
19233,"Mandatory for all graduate student instructors teaching for the first time in the Mathematics Department. The course consists of practice teaching, alternatives to standard classroom methods, guided group and self-analysis of videotapes, reciprocal classroom visitations, and an individual project.",Mathematics
19234,Teaching Workshop:,Mathematics
19235,Read More [+],Mathematics
19236,Rules & Requirements,Mathematics
19237,Prerequisites:,Mathematics
19238,"300, graduate standing and appointment as a Graduate Student Instructor",Mathematics
19239,Hours & Format,Mathematics
19240,Fall and/or spring:,Mathematics
19241,15 weeks - 2 hours of lecture per week,Mathematics
19242,Additional Details,Mathematics
19243,Subject/Course Level:,Mathematics
19244,Mathematics/Professional course for teachers or prospective teachers,Mathematics
19245,Grading:,Mathematics
19246,Offered for satisfactory/unsatisfactory grade only.,Mathematics
19247,Formerly known as:,Mathematics
19248,Mathematics 300,Mathematics
19249,Teaching Workshop:,Mathematics
19250,Read Less [-],Mathematics
19251,MATH 600,Mathematics
19252,1 - 6 Units,Mathematics
19253,"Terms offered: Summer 2006 10 Week Session, Fall 2005, Spring 2005",Mathematics
19254,Individual study for the comprehensive or language requirements in consultation with the field adviser.,Mathematics
19255,Individual Study for Master's Students:,Mathematics
19256,Read More [+],Mathematics
19257,Rules & Requirements,Mathematics
19258,Prerequisites:,Mathematics
19259,For candidates for master's degree,Mathematics
19260,Credit Restrictions:,Mathematics
19261,Course does not satisfy unit or residence requirements for master's degree.,Mathematics
19262,Repeat rules:,Mathematics
19263,Course may be repeated for credit without restriction.,Mathematics
19264,Hours & Format,Mathematics
19265,Fall and/or spring:,Mathematics
19266,15 weeks - 1-6 hours of independent study per week,Mathematics
19267,Summer:,Mathematics
19268,8 weeks - 1.5-10 hours of independent study per week,Mathematics
19269,Additional Details,Mathematics
19270,Subject/Course Level:,Mathematics
19271,Mathematics/Graduate examination preparation,Mathematics
19272,Grading:,Mathematics
19273,Offered for satisfactory/unsatisfactory grade only.,Mathematics
19274,Individual Study for Master's Students:,Mathematics
19275,Read Less [-],Mathematics
19276,MATH 602,Mathematics
19277,1 - 8 Units,Mathematics
19278,"Terms offered: Fall 2020, Fall 2019, Fall 2018",Mathematics
19279,Individual study in consultation with the major field adviser intended to provide an opportunity for qualified students to prepare themselves for the various examinations required for candidates for the Ph.D. Course does not satisfy unit or residence requirements for doctoral degree.,Mathematics
19280,Individual Study for Doctoral Students:,Mathematics
19281,Read More [+],Mathematics
19282,Rules & Requirements,Mathematics
19283,Prerequisites:,Mathematics
19284,For qualified graduate students,Mathematics
19285,Repeat rules:,Mathematics
19286,Course may be repeated for credit without restriction.,Mathematics
19287,Hours & Format,Mathematics
19288,Fall and/or spring:,Mathematics
19289,15 weeks - 1-8 hours of independent study per week,Mathematics
19290,Additional Details,Mathematics
19291,Subject/Course Level:,Mathematics
19292,Mathematics/Graduate examination preparation,Mathematics
19293,Grading:,Mathematics
19294,Offered for satisfactory/unsatisfactory grade only.,Mathematics
19295,Individual Study for Doctoral Students:,Mathematics
19296,Read Less [-],Mathematics
19297,Reach Further,Mathematics
19298,Course Threads,Mathematics
19299,Dive deep into a topic by exploring the intellectual themes that connect courses across departments and disciplines.,Mathematics
19300,Learn More,Mathematics
19301,Honor Code,Mathematics
19302,"“As a member of the UC Berkeley community, I act with honesty, integrity, and respect for others.”",Mathematics
19303,Learn More,Mathematics
19304,Disabled Students' Program,Mathematics
19305,We are committed to ensuring that all students have equal access to educational opportunities at UC Berkeley.,Mathematics
19306,Learn More,Mathematics
19307,Cal Performances,Mathematics
19308,Immerse yourself in performances and programs from around the world that explore the intersections of education and the performing arts.,Mathematics
19309,Learn More,Mathematics
19310,Arts Research Center,Mathematics
19311,Explore the Arts Research Center at UC Berkeley — a think tank for the arts and a genuinely interdisciplinary space.,Mathematics
19312,Learn More,Mathematics
19313,Give to Cal,Mathematics
19314,Support Berkeley’s commitment to excellence and opportunity! Make a secure online gift by choosing a giving opportunity.,Mathematics
19315,Learn More,Mathematics
19316,Berkeley Graduate Lectures,Mathematics
19317,"Watch, listen, and learn. Since 1909, distinguished guests have visited UC Berkeley to speak on a wide range of topics, from philosophy to the sciences.",Mathematics
19318,Learn More,Mathematics
19319,On the Same Page,Mathematics
19320,"Share an intellectual experience with faculty and students by reading ""There There"" over the summer, attending Tommy Orange's keynote on August 26, and participating in fall program activities.",Mathematics
19321,Learn More,Mathematics
19322,BerkeleyX,Mathematics
19323,Join the online learning revolution! BerkeleyX offers interactive online classes and MOOCs from the world’s best universities.,Mathematics
19324,Learn More,Mathematics
19325,Berkeley Art Museum/Pacific Film Archive,Mathematics
19326,"Through art and film programs, collections and research resources, BAM/PFA is the visual arts center of UC Berkeley.",Mathematics
19327,Learn More,Mathematics
19328,Welcome from the Chancellor,Mathematics
19329,"Greetings to students, members and friends of our campus community...",Mathematics
19330,UC Berkeley and Student Life,Mathematics
19331,UC Berkeley supports you throughout your entire academic journey...,Mathematics
19332,Academic Policies,Mathematics
19333,Understand your rights and responsibilities as a student...,Mathematics
19334,Registration & Enrollment,Mathematics
19335,Your guide to registering and enrolling at UC Berkeley...,Mathematics
19336,"Tuition, Fees & Financial Aid",Mathematics
19337,UC Berkeley has one of the strongest and most generous financial aid programs in the country...,Mathematics
19338,About the Berkeley Academic Guide,Mathematics
19339,Academic Guide Index,Mathematics
19340,Contact Us,Mathematics
19341,"Copyright © 2019-20, UC Regents; all rights reserved.",Mathematics
19342,Back to Top,Mathematics
19343,Print Options,Mathematics
19344,Send Page to Printer,Mathematics
19345,"When you print this page, you are actually printing everything within the tabs on the page you are on: this may include all the Related Courses and Faculty, in addition to the Requirements or Overview. If you just want to print information on specific tabs, you're better off downloading a PDF of the page, opening it, and then selecting the pages you really want to print.",Mathematics
19346,Download PDF of this page,Mathematics
19347,The PDF will include all information unique to this page.,Mathematics
19348,Cancel,Mathematics
19349,"Physics (PHYSICS) < University of California, Berkeley",Physics
19350,"var gakey = ""UA-69797702-1"";",Physics
19351,Skip to Content,Physics
19352,Berkeley Academic Guide Home,Physics
19353,Institution Home,Physics
19354,UC Berkeley,Physics
19355,Suggested Classes,Physics
19356,Ask Oski BETA,Physics
19357,Academic Calendar,Physics
19358,Print,Physics
19359,Berkeley Berkeley Academic Guide: Academic Guide 2019-20,Physics
19360,Search Berkeley Academic Guide,Physics
19361,Class Schedule,Physics
19362,Course Catalog,Physics
19363,Undergraduate,Physics
19364,Degree Programs: Majors & Minors,Physics
19365,Departments,Physics
19366,Colleges,Physics
19367,Undergraduate Education,Physics
19368,Study Abroad,Physics
19369,Cross-campus Enrollment,Physics
19370,Graduate,Physics
19371,Degree Programs & Designated Emphases,Physics
19372,"Schools, Departments, & Graduate Groups",Physics
19373,Graduate Education,Physics
19374,Archive,Physics
19375,Home,Physics
19376,Courses,Physics
19377,Physics (PHYSICS),Physics
19378,Physics (PHYSICS),Physics
19379,Courses,Physics
19380,Expand all course descriptions [+],Physics
19381,Collapse all course descriptions [-],Physics
19382,PHYSICS 5A,Physics
19383,3 Units,Physics
19384,"Terms offered: Fall 2020, Spring 2020, Fall 2019",Physics
19385,"Kinematics, dynamics, work and energy, rotational motion, oscillations, fluids and relativity. Use of calculus and vector algebra will be emphasized. Intended for students with an interest in pursuing a major in physics, astrophysics, engineering physics, or related disciplines. Successor to the Physics H7 series. Start of three semester 5A-5B-5C sequence.",Physics
19386,Introductory Mechanics and Relativity:,Physics
19387,Read More [+],Physics
19388,Rules & Requirements,Physics
19389,Prerequisites:,Physics
19390,Prerequisites: Math 1A; Math 1B (which may be taken concurrently),Physics
19391,Repeat rules:,Physics
19392,Course may be repeated for credit under special circumstances: Only repeatable to replace deficient grade.,Physics
19393,Hours & Format,Physics
19394,Fall and/or spring:,Physics
19395,15 weeks - 3 hours of lecture and 2 hours of discussion per week,Physics
19396,Additional Details,Physics
19397,Subject/Course Level:,Physics
19398,Physics/Undergraduate,Physics
19399,Grading/Final exam status:,Physics
19400,Letter grade. Final exam required.,Physics
19401,Introductory Mechanics and Relativity:,Physics
19402,Read Less [-],Physics
19403,PHYSICS 5B,Physics
19404,3 Units,Physics
19405,"Terms offered: Fall 2020, Spring 2020, Fall 2019",Physics
19406,"Electric fields and potential, circuits, magnetism and induction. Introduction to optics including light propagation, reflection, refraction and interference. Intended for students with an interest in pursuing a major in physics, astrophysics, engineering physics, or related disciplines. Successor to the Physics H7 series. Continuation of 5A-5B-5C sequence.",Physics
19407,"Introductory Electromagnetism, Waves, and Optics:",Physics
19408,Read More [+],Physics
19409,Rules & Requirements,Physics
19410,Prerequisites:,Physics
19411,Prerequisites: Physics 5A or 7A; Math 53 (which may be taken concurrently),Physics
19412,Repeat rules:,Physics
19413,Course may be repeated for credit under special circumstances: Only repeatable to replace deficient grade.,Physics
19414,Hours & Format,Physics
19415,Fall and/or spring:,Physics
19416,15 weeks - 3 hours of lecture and 2 hours of discussion per week,Physics
19417,Additional Details,Physics
19418,Subject/Course Level:,Physics
19419,Physics/Undergraduate,Physics
19420,Grading/Final exam status:,Physics
19421,Letter grade. Final exam required.,Physics
19422,"Introductory Electromagnetism, Waves, and Optics:",Physics
19423,Read Less [-],Physics
19424,PHYSICS 5BL,Physics
19425,2 Units,Physics
19426,"Terms offered: Fall 2020, Spring 2020, Fall 2019",Physics
19427,"Part one of a two-semester laboratory sequence to introduce students to experimental physics and prepare them for research. Covers a variety of modern and historical experiments, emphasizing data analysis, clear scientific communication, and development of skills on modern equipment. Successor to the Physics H7 series.",Physics
19428,Introduction to Experimental Physics I:,Physics
19429,Read More [+],Physics
19430,Rules & Requirements,Physics
19431,Prerequisites:,Physics
19432,Prerequisites: Physics 5A or 7A; 5B or 7B (which may be taken concurrently),Physics
19433,Repeat rules:,Physics
19434,Course may be repeated for credit under special circumstances: Only repeatable to replace deficient grade.,Physics
19435,Hours & Format,Physics
19436,Fall and/or spring:,Physics
19437,15 weeks - 5 hours of laboratory per week,Physics
19438,Summer:,Physics
19439,6 weeks - 12.5 hours of laboratory per week,Physics
19440,Additional Details,Physics
19441,Subject/Course Level:,Physics
19442,Physics/Undergraduate,Physics
19443,Grading/Final exam status:,Physics
19444,Letter grade. Alternative to final exam.,Physics
19445,Introduction to Experimental Physics I:,Physics
19446,Read Less [-],Physics
19447,PHYSICS 5C,Physics
19448,3 Units,Physics
19449,"Terms offered: Fall 2020, Spring 2020, Fall 2019",Physics
19450,"Temperature, kinetic theory, entropy; particle/wave nature of matter, Schrodinger equation, hydrogen atom, applications of quantum physics. Intended for students with an interest in pursuing a major in physics, astrophysics, engineering physics or related disciplines. Continuation of 5A-5B-5C sequence. Successor to the Physics H7 series.",Physics
19451,Introductory Thermodynamics and Quantum Mechanics:,Physics
19452,Read More [+],Physics
19453,Rules & Requirements,Physics
19454,Prerequisites:,Physics
19455,Prerequisites: Physics 5B or 7B; Physics 89 or Math 54 (which may be taken concurrently),Physics
19456,Repeat rules:,Physics
19457,Course may be repeated for credit under special circumstances: Only repeatable to replace deficient grade.,Physics
19458,Hours & Format,Physics
19459,Fall and/or spring:,Physics
19460,15 weeks - 3 hours of lecture and 2 hours of discussion per week,Physics
19461,Additional Details,Physics
19462,Subject/Course Level:,Physics
19463,Physics/Undergraduate,Physics
19464,Grading/Final exam status:,Physics
19465,Letter grade. Final exam required.,Physics
19466,Introductory Thermodynamics and Quantum Mechanics:,Physics
19467,Read Less [-],Physics
19468,PHYSICS 5CL,Physics
19469,2 Units,Physics
19470,"Terms offered: Fall 2020, Spring 2020, Fall 2019",Physics
19471,"Part two of a two-semester laboratory sequence to introduce students to experimental physics and prepare them for research. Covers a variety of modern and historical experiments, emphasizing iterative experimental design, clear scientific communication, and development of skills on modern equipment. Successor to the Physics H7 series.",Physics
19472,Introduction to Experimental Physics II:,Physics
19473,Read More [+],Physics
19474,Rules & Requirements,Physics
19475,Prerequisites:,Physics
19476,Physics 5B & 5BL or 7B; Physics 5C or 7C (which may be taken concurrently),Physics
19477,Repeat rules:,Physics
19478,Course may be repeated for credit under special circumstances: Only repeatable to replace deficient grade.,Physics
19479,Hours & Format,Physics
19480,Fall and/or spring:,Physics
19481,15 weeks - 5 hours of laboratory per week,Physics
19482,Summer:,Physics
19483,6 weeks - 12.5 hours of laboratory per week,Physics
19484,Additional Details,Physics
19485,Subject/Course Level:,Physics
19486,Physics/Undergraduate,Physics
19487,Grading/Final exam status:,Physics
19488,Letter grade. Alternative to final exam.,Physics
19489,Introduction to Experimental Physics II:,Physics
19490,Read Less [-],Physics
19491,PHYSICS 7A,Physics
19492,4 Units,Physics
19493,"Terms offered: Fall 2020, Summer 2020 8 Week Session, Spring 2020",Physics
19494,Mechanics and wave motion.,Physics
19495,Physics for Scientists and Engineers:,Physics
19496,Read More [+],Physics
19497,Rules & Requirements,Physics
19498,Prerequisites:,Physics
19499,High school physics; Math 1A; Math 1B (which may be taken concurrently),Physics
19500,Hours & Format,Physics
19501,Fall and/or spring:,Physics
19502,"15 weeks - 3 hours of lecture, 2 hours of discussion, and 2 hours of laboratory per week",Physics
19503,Summer:,Physics
19504,"8 weeks - 6 hours of lecture, 4 hours of discussion, and 4 hours of laboratory per week",Physics
19505,Additional Details,Physics
19506,Subject/Course Level:,Physics
19507,Physics/Undergraduate,Physics
19508,Grading/Final exam status:,Physics
19509,Letter grade. Final exam required.,Physics
19510,Physics for Scientists and Engineers:,Physics
19511,Read Less [-],Physics
19512,PHYSICS 7B,Physics
19513,4 Units,Physics
19514,"Terms offered: Fall 2020, Summer 2020 8 Week Session, Spring 2020",Physics
19515,"Heat, electricity, and magnetism.",Physics
19516,Physics for Scientists and Engineers:,Physics
19517,Read More [+],Physics
19518,Rules & Requirements,Physics
19519,Prerequisites:,Physics
19520,"7A, Math 1A-1B, Math 53 (may be taken concurrently)",Physics
19521,Hours & Format,Physics
19522,Fall and/or spring:,Physics
19523,"15 weeks - 3 hours of lecture, 2 hours of discussion, and 2 hours of laboratory per week",Physics
19524,Summer:,Physics
19525,"8 weeks - 6 hours of lecture, 4 hours of discussion, and 4 hours of laboratory per week",Physics
19526,Additional Details,Physics
19527,Subject/Course Level:,Physics
19528,Physics/Undergraduate,Physics
19529,Grading/Final exam status:,Physics
19530,Letter grade. Final exam required.,Physics
19531,Physics for Scientists and Engineers:,Physics
19532,Read Less [-],Physics
19533,PHYSICS 7C,Physics
19534,4 Units,Physics
19535,"Terms offered: Fall 2020, Summer 2020 8 Week Session, Spring 2020",Physics
19536,"Electromagnetic waves, optics, relativity, and quantum physics.",Physics
19537,Physics for Scientists and Engineers:,Physics
19538,Read More [+],Physics
19539,Rules & Requirements,Physics
19540,Prerequisites:,Physics
19541,"7A-7B, Math 1A-1B, Math 53, 54 (Math 54 may be taken concurrently)",Physics
19542,Hours & Format,Physics
19543,Fall and/or spring:,Physics
19544,"15 weeks - 3 hours of lecture, 1 hour of discussion, and 3 hours of laboratory per week",Physics
19545,Summer:,Physics
19546,"8 weeks - 6 hours of lecture, 2 hours of discussion, and 6 hours of laboratory per week",Physics
19547,Additional Details,Physics
19548,Subject/Course Level:,Physics
19549,Physics/Undergraduate,Physics
19550,Grading/Final exam status:,Physics
19551,Letter grade. Final exam required.,Physics
19552,Physics for Scientists and Engineers:,Physics
19553,Read Less [-],Physics
19554,PHYSICS H7A,Physics
19555,4 Units,Physics
19556,"Terms offered: Fall 2015, Fall 2014, Fall 2013",Physics
19557,"Honors sequence corresponding to 7A-7B-7C, but with a greater emphasis on theory as opposed to problem solving. Recommended for those students who have had advanced Physics on the high school level and who are intending to declare a major in physics. Entrance into H7A is decided on the basis of performance on an examination given during the first week of class or the consent of the instructor, and into H7B-H7C on performance in previous courses",Physics
19558,in a standard sequence.,Physics
19559,Physics for Scientists and Engineers:,Physics
19560,Read More [+],Physics
19561,Rules & Requirements,Physics
19562,Prerequisites:,Physics
19563,High school physics; Math 1A; Math 1B (may be taken concurrently),Physics
19564,Credit Restrictions:,Physics
19565,Students will received no credit for H7A after taking 7A.,Physics
19566,Hours & Format,Physics
19567,Fall and/or spring:,Physics
19568,"15 weeks - 3 hours of lecture, 1 hour of discussion, and 3 hours of laboratory per week",Physics
19569,Additional Details,Physics
19570,Subject/Course Level:,Physics
19571,Physics/Undergraduate,Physics
19572,Grading/Final exam status:,Physics
19573,Letter grade. Final exam required.,Physics
19574,Physics for Scientists and Engineers:,Physics
19575,Read Less [-],Physics
19576,PHYSICS H7B,Physics
19577,4 Units,Physics
19578,"Terms offered: Fall 2016, Spring 2016, Fall 2015",Physics
19579,"Honors sequence corresponding to 7A-7B-7C, but with a greater emphasis on theory as opposed to problem solving. Recommended for those students who have had advanced Physics on the high school level and who are intending to declare a major in physics. Entrance into H7A is decided on the basis of performance on an examination given during the first week of class or the consent of the instructor, and into H7B-H7C on performance in previous courses",Physics
19580,in a standard sequence.,Physics
19581,Physics for Scientists and Engineers:,Physics
19582,Read More [+],Physics
19583,Rules & Requirements,Physics
19584,Prerequisites:,Physics
19585,"7A, Math 1A-1B, Math 53 (may be taken concurrently)",Physics
19586,Credit Restrictions:,Physics
19587,Students will receive no credit H7B after taking 7B.,Physics
19588,Hours & Format,Physics
19589,Fall and/or spring:,Physics
19590,"15 weeks - 3 hours of lecture, 1 hour of discussion, and 3 hours of laboratory per week",Physics
19591,Additional Details,Physics
19592,Subject/Course Level:,Physics
19593,Physics/Undergraduate,Physics
19594,Grading/Final exam status:,Physics
19595,Letter grade. Final exam required.,Physics
19596,Physics for Scientists and Engineers:,Physics
19597,Read Less [-],Physics
19598,PHYSICS H7C,Physics
19599,4 Units,Physics
19600,"Terms offered: Fall 2016, Spring 2016, Fall 2015",Physics
19601,"Honors sequence corresponding to 7A-7B-7C, but with a greater emphasis on theory as opposed to problem solving. Recommended for those students who have had advanced Physics on the high school level and who are intending to declare a major in physics. Entrance into H7A is decided on the basis of performance on an examination given during the first week of class or the consent of the instructor, and into H7B-H7C on performance in previous courses",Physics
19602,in a standard sequence.,Physics
19603,Physics for Scientists and Engineers:,Physics
19604,Read More [+],Physics
19605,Rules & Requirements,Physics
19606,Prerequisites:,Physics
19607,"7A-7B, Math 1A-1B, Math 53, 54 (Math 54 may be taken concurrently)",Physics
19608,Hours & Format,Physics
19609,Fall and/or spring:,Physics
19610,"15 weeks - 3 hours of lecture, 1 hour of discussion, and 3 hours of laboratory per week",Physics
19611,Additional Details,Physics
19612,Subject/Course Level:,Physics
19613,Physics/Undergraduate,Physics
19614,Grading/Final exam status:,Physics
19615,Letter grade. Final exam required.,Physics
19616,Physics for Scientists and Engineers:,Physics
19617,Read Less [-],Physics
19618,PHYSICS 8A,Physics
19619,4 Units,Physics
19620,"Terms offered: Fall 2020, Summer 2020 8 Week Session, Spring 2020",Physics
19621,"Introduction to forces, kinetics, equilibria, fluids, waves, and heat. This course presents concepts and methodologies for understanding physical phenomena, and is particularly useful preparation for upper division study in biology and architecture.",Physics
19622,Introductory Physics:,Physics
19623,Read More [+],Physics
19624,Rules & Requirements,Physics
19625,Prerequisites:,Physics
19626,"Mathematics 1A, 10A, 16A, or equivalent, or consent of instructor",Physics
19627,Credit Restrictions:,Physics
19628,Students with credit for 7A will not receive credit for 8A.,Physics
19629,Hours & Format,Physics
19630,Fall and/or spring:,Physics
19631,"15 weeks - 3 hours of lecture, 2 hours of discussion, and 2 hours of laboratory per week",Physics
19632,Summer:,Physics
19633,"8 weeks - 6 hours of lecture, 4 hours of discussion, and 4 hours of laboratory per week",Physics
19634,Additional Details,Physics
19635,Subject/Course Level:,Physics
19636,Physics/Undergraduate,Physics
19637,Grading/Final exam status:,Physics
19638,Letter grade. Final exam required.,Physics
19639,Introductory Physics:,Physics
19640,Read Less [-],Physics
19641,PHYSICS 8B,Physics
19642,4 Units,Physics
19643,"Terms offered: Fall 2020, Summer 2020 8 Week Session, Spring 2020",Physics
19644,"Introduction to electricity, magnetism, electromagnetic waves, optics, and modern physics. The course presents concepts and methodologies for understanding physical phenomena, and is particularly useful preparation for upper division study in biology and architecture.",Physics
19645,Introductory Physics:,Physics
19646,Read More [+],Physics
19647,Rules & Requirements,Physics
19648,Prerequisites:,Physics
19649,8A or equivalent,Physics
19650,Credit Restrictions:,Physics
19651,Students with credit for 7B or 7C will not receive credit for Physics 8B.,Physics
19652,Hours & Format,Physics
19653,Fall and/or spring:,Physics
19654,"15 weeks - 3 hours of lecture, 2 hours of discussion, and 2 hours of laboratory per week",Physics
19655,Summer:,Physics
19656,"8 weeks - 6 hours of lecture, 4 hours of discussion, and 4 hours of laboratory per week",Physics
19657,Additional Details,Physics
19658,Subject/Course Level:,Physics
19659,Physics/Undergraduate,Physics
19660,Grading/Final exam status:,Physics
19661,Letter grade. Final exam required.,Physics
19662,Introductory Physics:,Physics
19663,Read Less [-],Physics
19664,PHYSICS 10,Physics
19665,3 Units,Physics
19666,"Terms offered: Fall 2018, Fall 2017, Spring 2005",Physics
19667,"The most interesting and important topics in physics, stressing conceptual understanding rather than math, with applications to current events. Topics covered may vary and may include energy and conservation, radioactivity, nuclear physics, the Theory of Relativity, lasers, explosions, earthquakes, superconductors, and quantum physics.",Physics
19668,Descriptive Introduction to Physics:,Physics
19669,Read More [+],Physics
19670,Rules & Requirements,Physics
19671,Prerequisites:,Physics
19672,Open to students with or without high school physics,Physics
19673,Hours & Format,Physics
19674,Fall and/or spring:,Physics
19675,15 weeks - 3 hours of lecture and 1 hour of discussion per week,Physics
19676,Summer:,Physics
19677,8 weeks - 6 hours of lecture and 2 hours of discussion per week,Physics
19678,Additional Details,Physics
19679,Subject/Course Level:,Physics
19680,Physics/Undergraduate,Physics
19681,Grading/Final exam status:,Physics
19682,Letter grade. Final exam required.,Physics
19683,Descriptive Introduction to Physics:,Physics
19684,Read Less [-],Physics
19685,PHYSICS C10,Physics
19686,3 Units,Physics
19687,"Terms offered: Fall 2020, Spring 2020, Fall 2019",Physics
19688,"The most interesting and important topics in physics, stressing conceptual understanding rather than math, with applications to current events. Topics covered may vary and may include energy and conservation, radioactivity, nuclear physics, the Theory of Relativity, lasers, explosions, earthquakes, superconductors, and quantum physics.",Physics
19689,Descriptive Introduction to Physics:,Physics
19690,Read More [+],Physics
19691,Rules & Requirements,Physics
19692,Prerequisites:,Physics
19693,Open to students with or without high school physics,Physics
19694,Hours & Format,Physics
19695,Fall and/or spring:,Physics
19696,15 weeks - 3 hours of lecture and 1 hour of discussion per week,Physics
19697,Summer:,Physics
19698,8 weeks - 6 hours of lecture and 2 hours of discussion per week,Physics
19699,Additional Details,Physics
19700,Subject/Course Level:,Physics
19701,Physics/Undergraduate,Physics
19702,Grading/Final exam status:,Physics
19703,Letter grade. Final exam required.,Physics
19704,Also listed as:,Physics
19705,L & S C70V,Physics
19706,Descriptive Introduction to Physics:,Physics
19707,Read Less [-],Physics
19708,PHYSICS 21,Physics
19709,3 Units,Physics
19710,"Terms offered: Spring 2003, Spring 2002, Spring 2000",Physics
19711,"Physical principles encountered in the study of music. The applicable laws of mechanics, fundamentals of sound, harmonic content, principles of sound production in musical instruments, musical scales. Numerous illustrative lecture demonstrations will be given. Only the basics of high school algebra and geometry will be used.",Physics
19712,Physics of Music:,Physics
19713,Read More [+],Physics
19714,Rules & Requirements,Physics
