,Course Name,Major
2927,Qualifying Exam,Applied Physics
2928,Committee Meetings,Applied Physics
2929,Committee on Higher Degrees,Applied Physics
2930,Faculty & Research,Applied Physics
2931,People,Applied Physics
2932,Courses,Applied Physics
2933,Clubs & Organizations,Applied Physics
2934,Centers & Initiatives,Applied Physics
2935,Alumni Stories,Applied Physics
2936,Harvard John A. Paulson School of Engineering and Applied Sciences,Applied Physics
2937,"29 Oxford Street, Cambridge, MA 02138",Applied Physics
2938,Footer - Social Media Links,Applied Physics
2939,Facebook,Applied Physics
2940,Twitter,Applied Physics
2941,Instagram,Applied Physics
2942,YouTube,Applied Physics
2943,Tumblr,Applied Physics
2944,LinkedIn,Applied Physics
2945,© 2020 President and Fellows of Harvard College,Applied Physics
2946,Footer,Applied Physics
2947,Trademark Notice,Applied Physics
2948,Accessibility Policy,Applied Physics
2949,Privacy Policy,Applied Physics
2950,"{""path"":{""baseUrl"":""\/"",""scriptPath"":null,""pathPrefix"":"""",""currentPath"":""node\/3226"",""currentPathIsAdmin"":false,""isFront"":false,""currentLanguage"":""en""},""pluralDelimiter"":""\u0003"",""back_to_top"":{""back_to_top_button_trigger"":""500"",""back_to_top_prevent_on_mobile"":1,""back_to_top_prevent_in_admin"":1,""back_to_top_button_type"":""text"",""back_to_top_button_text"":""Back to top""},""ajaxTrustedUrl"":{""\/search"":true},""ajax"":[],""user"":{""uid"":0,""permissionsHash"":""f613b344c76812ace2e9b8baa39e7b94a1a9e593d6f9bc98ef8844bc35c47fd0""}}",Applied Physics
2951,"window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""34fa818c7c"",""applicationID"":""66181882"",""transactionName"":""ZVAENxMCXEMFV0cKX1waJwAVCl1eS3BBFkBTWToUBAFUXxZZbA1fVlA6IgIAV0MXaGQGUlRaFA4vDFZVJVdQBkNBGFgACQZRWzNRUQVfQFg0BhIWXkQXdVAAVUFG"",""queueTime"":0,""applicationTime"":3228,""atts"":""SRcHQVsYT00="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}",Applied Physics
2952,#backtotop {background: ;border-color: ;color: ;}#backtotop:hover { background: ; border-color: ; },Applied Computation
2953,"(window.NREUM||(NREUM={})).loader_config={licenseKey:""34fa818c7c"",applicationID:""66181882""};window.NREUM||(NREUM={}),__nr_require=function(e,n,t){function r(t){if(!n[t]){var i=n[t]={exports:{}};e[t][0].call(i.exports,function(n){var i=e[t][1][n];return r(i||n)},i,i.exports)}return n[t].exports}if(""function""==typeof __nr_require)return __nr_require;for(var i=0;i<t.length;i++)r(t[i]);return r}({1:[function(e,n,t){function r(){}function i(e,n,t){return function(){return o(e,[u.now()].concat(f(arguments)),n?null:this,t),n?void 0:this}}var o=e(""handle""),a=e(4),f=e(5),c=e(""ee"").get(""tracer""),u=e(""loader""),s=NREUM;""undefined""==typeof window.newrelic&&(newrelic=s);var p=[""setPageViewName"",""setCustomAttribute"",""setErrorHandler"",""finished"",""addToTrace"",""inlineHit"",""addRelease""],l=""api-"",d=l+""ixn-"";a(p,function(e,n){s[n]=i(l+n,!0,""api"")}),s.addPageAction=i(l+""addPageAction"",!0),s.setCurrentRouteName=i(l+""routeName"",!0),n.exports=newrelic,s.interaction=function(){return(new r).get()};var m=r.prototype={createTracer:function(e,n){var t={},r=this,i=""function""==typeof n;return o(d+""tracer"",[u.now(),e,t],r),function(){if(c.emit((i?"""":""no-"")+""fn-start"",[u.now(),r,i],t),i)try{return n.apply(this,arguments)}catch(e){throw c.emit(""fn-err"",[arguments,this,e],t),e}finally{c.emit(""fn-end"",[u.now()],t)}}}};a(""actionText,setName,setAttribute,save,ignore,onEnd,getContext,end,get"".split("",""),function(e,n){m[n]=i(d+n)}),newrelic.noticeError=function(e,n){""string""==typeof e&&(e=new Error(e)),o(""err"",[e,u.now(),!1,n])}},{}],2:[function(e,n,t){function r(e,n){var t=e.getEntries();t.forEach(function(e){""first-paint""===e.name?c(""timing"",[""fp"",Math.floor(e.startTime)]):""first-contentful-paint""===e.name&&c(""timing"",[""fcp"",Math.floor(e.startTime)])})}function i(e,n){var t=e.getEntries();t.length>0&&c(""lcp"",[t[t.length-1]])}function o(e){if(e instanceof s&&!l){var n,t=Math.round(e.timeStamp);n=t>1e12?Date.now()-t:u.now()-t,l=!0,c(""timing"",[""fi"",t,{type:e.type,fid:n}])}}if(!(""init""in NREUM&&""page_view_timing""in NREUM.init&&""enabled""in NREUM.init.page_view_timing&&NREUM.init.page_view_timing.enabled===!1)){var a,f,c=e(""handle""),u=e(""loader""),s=NREUM.o.EV;if(""PerformanceObserver""in window&&""function""==typeof window.PerformanceObserver){a=new PerformanceObserver(r),f=new PerformanceObserver(i);try{a.observe({entryTypes:[""paint""]}),f.observe({entryTypes:[""largest-contentful-paint""]})}catch(p){}}if(""addEventListener""in document){var l=!1,d=[""click"",""keydown"",""mousedown"",""pointerdown"",""touchstart""];d.forEach(function(e){document.addEventListener(e,o,!1)})}}},{}],3:[function(e,n,t){function r(e,n){if(!i)return!1;if(e!==i)return!1;if(!n)return!0;if(!o)return!1;for(var t=o.split("".""),r=n.split("".""),a=0;a<r.length;a++)if(r[a]!==t[a])return!1;return!0}var i=null,o=null,a=/Version\/(\S+)\s+Safari/;if(navigator.userAgent){var f=navigator.userAgent,c=f.match(a);c&&f.indexOf(""Chrome"")===-1&&f.indexOf(""Chromium"")===-1&&(i=""Safari"",o=c[1])}n.exports={agent:i,version:o,match:r}},{}],4:[function(e,n,t){function r(e,n){var t=[],r="""",o=0;for(r in e)i.call(e,r)&&(t[o]=n(r,e[r]),o+=1);return t}var i=Object.prototype.hasOwnProperty;n.exports=r},{}],5:[function(e,n,t){function r(e,n,t){n||(n=0),""undefined""==typeof t&&(t=e?e.length:0);for(var r=-1,i=t-n||0,o=Array(i<0?0:i);++r<i;)o[r]=e[n+r];return o}n.exports=r},{}],6:[function(e,n,t){n.exports={exists:""undefined""!=typeof window.performance&&window.performance.timing&&""undefined""!=typeof window.performance.timing.navigationStart}},{}],ee:[function(e,n,t){function r(){}function i(e){function n(e){return e&&e instanceof r?e:e?c(e,f,o):o()}function t(t,r,i,o){if(!l.aborted||o){e&&e(t,r,i);for(var a=n(i),f=v(t),c=f.length,u=0;u<c;u++)f[u].apply(a,r);var p=s[y[t]];return p&&p.push([b,t,r,a]),a}}function d(e,n){h[e]=v(e).concat(n)}function m(e,n){var t=h[e];if(t)for(var r=0;r<t.length;r++)t[r]===n&&t.splice(r,1)}function v(e){return h[e]||[]}function g(e){return p[e]=p[e]||i(t)}function w(e,n){u(e,function(e,t){n=n||""feature"",y[t]=n,n in s||(s[n]=[])})}var h={},y={},b={on:d,addEventListener:d,removeEventListener:m,emit:t,get:g,listeners:v,context:n,buffer:w,abort:a,aborted:!1};return b}function o(){return new r}function a(){(s.api||s.feature)&&(l.aborted=!0,s=l.backlog={})}var f=""nr@context"",c=e(""gos""),u=e(4),s={},p={},l=n.exports=i();l.backlog=s},{}],gos:[function(e,n,t){function r(e,n,t){if(i.call(e,n))return e[n];var r=t();if(Object.defineProperty&&Object.keys)try{return Object.defineProperty(e,n,{value:r,writable:!0,enumerable:!1}),r}catch(o){}return e[n]=r,r}var i=Object.prototype.hasOwnProperty;n.exports=r},{}],handle:[function(e,n,t){function r(e,n,t,r){i.buffer([e],r),i.emit(e,n,t)}var i=e(""ee"").get(""handle"");n.exports=r,r.ee=i},{}],id:[function(e,n,t){function r(e){var n=typeof e;return!e||""object""!==n&&""function""!==n?-1:e===window?0:a(e,o,function(){return i++})}var i=1,o=""nr@id"",a=e(""gos"");n.exports=r},{}],loader:[function(e,n,t){function r(){if(!x++){var e=E.info=NREUM.info,n=d.getElementsByTagName(""script"")[0];if(setTimeout(s.abort,3e4),!(e&&e.licenseKey&&e.applicationID&&n))return s.abort();u(y,function(n,t){e[n]||(e[n]=t)}),c(""mark"",[""onload"",a()+E.offset],null,""api"");var t=d.createElement(""script"");t.src=""https://""+e.agent,n.parentNode.insertBefore(t,n)}}function i(){""complete""===d.readyState&&o()}function o(){c(""mark"",[""domContent"",a()+E.offset],null,""api"")}function a(){return O.exists&&performance.now?Math.round(performance.now()):(f=Math.max((new Date).getTime(),f))-E.offset}var f=(new Date).getTime(),c=e(""handle""),u=e(4),s=e(""ee""),p=e(3),l=window,d=l.document,m=""addEventListener"",v=""attachEvent"",g=l.XMLHttpRequest,w=g&&g.prototype;NREUM.o={ST:setTimeout,SI:l.setImmediate,CT:clearTimeout,XHR:g,REQ:l.Request,EV:l.Event,PR:l.Promise,MO:l.MutationObserver};var h=""""+location,y={beacon:""bam.nr-data.net"",errorBeacon:""bam.nr-data.net"",agent:""js-agent.newrelic.com/nr-1167.min.js""},b=g&&w&&w[m]&&!/CriOS/.test(navigator.userAgent),E=n.exports={offset:f,now:a,origin:h,features:{},xhrWrappable:b,userAgent:p};e(1),e(2),d[m]?(d[m](""DOMContentLoaded"",o,!1),l[m](""load"",r,!1)):(d[v](""onreadystatechange"",i),l[v](""onload"",r)),c(""mark"",[""firstbyte"",f],null,""api"");var x=0,O=e(6)},{}],""wrap-function"":[function(e,n,t){function r(e){return!(e&&e instanceof Function&&e.apply&&!e[a])}var i=e(""ee""),o=e(5),a=""nr@original"",f=Object.prototype.hasOwnProperty,c=!1;n.exports=function(e,n){function t(e,n,t,i){function nrWrapper(){var r,a,f,c;try{a=this,r=o(arguments),f=""function""==typeof t?t(r,a):t||{}}catch(u){l([u,"""",[r,a,i],f])}s(n+""start"",[r,a,i],f);try{return c=e.apply(a,r)}catch(p){throw s(n+""err"",[r,a,p],f),p}finally{s(n+""end"",[r,a,c],f)}}return r(e)?e:(n||(n=""""),nrWrapper[a]=e,p(e,nrWrapper),nrWrapper)}function u(e,n,i,o){i||(i="""");var a,f,c,u=""-""===i.charAt(0);for(c=0;c<n.length;c++)f=n[c],a=e[f],r(a)||(e[f]=t(a,u?f+i:i,o,f))}function s(t,r,i){if(!c||n){var o=c;c=!0;try{e.emit(t,r,i,n)}catch(a){l([a,t,r,i])}c=o}}function p(e,n){if(Object.defineProperty&&Object.keys)try{var t=Object.keys(e);return t.forEach(function(t){Object.defineProperty(n,t,{get:function(){return e[t]},set:function(n){return e[t]=n,n}})}),n}catch(r){l([r])}for(var i in e)f.call(e,i)&&(n[i]=e[i]);return n}function l(n){try{e.emit(""internal-error"",n)}catch(t){}}return e||(e=i),t.inPlace=u,t.flag=a,t}},{}]},{},[""loader""]);",Applied Computation
2954,window.a2a_config=window.a2a_config||{};a2a_config.callbacks=[];a2a_config.overlays=[];a2a_config.templates={};,Applied Computation
2955,Courses | Harvard John A. Paulson School of Engineering and Applied Sciences,Applied Computation
2956,Skip to main content,Applied Computation
2957,Main navigation,Applied Computation
2958,Academics,Applied Computation
2959,Faculty & Research,Applied Computation
2960,News & Events,Applied Computation
2961,Offices & Services,Applied Computation
2962,About Us,Applied Computation
2963,Information For,Applied Computation
2964,Alumni,Applied Computation
2965,Industry Partners & Recruiters,Applied Computation
2966,Prospective Students,Applied Computation
2967,Shortcuts,Applied Computation
2968,Employment & Jobs,Applied Computation
2969,Map & Directions,Applied Computation
2970,Make a Gift,Applied Computation
2971,Search,Applied Computation
2972,Read the latest updates on coronavirus from,Applied Computation
2973,Harvard University,Applied Computation
2974,". For SEAS specific-updates, please visit",Applied Computation
2975,SEAS & FAS Division of Science: Coronavirus FAQs,Applied Computation
2976,Search,Applied Computation
2977,Menu,Applied Computation
2978,Academics,Applied Computation
2979,Applied Computation,Applied Computation
2980,".teaching-area-dark { color: #B2001F !important; }
        .teaching-area-bright { color: #ED1B35  !important; }
        .teaching-area-light { color: #FBD1D7  !important; }

        .teaching-area-background-light,
        .block-views-blockteaching-area-people-leadership { background-color: #FBD1D7  !important; }

        .teaching-area-border-bright {
            border-color: #ED1B35;
        }
        
        @media screen and (min-width: 48em) {
            .page__header-title,
            .page__header-title:before { 
                background-color: #B2001F; /* fallback */
                background-color: #B2001FE6; /* #RRGGBBAA */
                border-bottom-color: #ED1B35;
            }
        }

        @media screen and (max-width: 47.9988em) {
            .page__header-image-wrapper > .grid-container { 
                background-color: #B2001F; 
            }
        }

        .local-nav.menu.vertical.sublevel-1 > li > a:hover,
        .local-nav.menu.vertical.sublevel-1 > li > a:focus { background-color: #B2001F; }
        .local-nav.menu.vertical.sublevel-1 > li > a.is-active,
        .local-nav.menu.vertical.sublevel-1 > li.expanded > a { background-color: #B2001F; }


        .local-nav.menu.vertical .sublevel-2 > li > a { background-color: #FBD1D7; }
        .local-nav.menu.vertical .sublevel-2 > li > a:hover,
        .local-nav.menu.vertical .sublevel-2 > li > a:focus { background-color: #B2001F; }
        .local-nav.menu.vertical .sublevel-2 > li > a.is-active { 
            background-color: #FBD1D7; 
            color: black;
        }

        #carousel__dots .slick-dots button,
        #featured-news__dots .slick-dots button { background-color: #ED1B35 }
        #carousel__arrows .slick-arrow,
        #featured-news__arrows .slick-arrow { background-color: #ED1B35 }
        .carousel-item__style-rectangle .carousel-item__link a:hover,
        .carousel-item__style-rectangle .carousel-item__link a:focus { color: #B2001F; }
        .carousel-item__style-round .carousel-item__link a:hover, 
        .carousel-item__style-round .carousel-item__link a:focus { background-color: #B2001F; }

        .teaching-area__research-area a { 
            border-color: #ED1B35;
            background-color: #FBD1D7; }
        .teaching-area__research-area a:hover,
        .teaching-area__research-area a:focus { background-color: #B2001F; }

        .course-teaser__title a:hover,
        .course-teaser__title a:focus { color: #B2001F; }

        .course-teaser__website:hover,
        .course-teaser__website:focus { background-color: #B2001F; }

        .localist__container-inner,
        .localist__container-inner:before { background: #FBD1D7; }

        .teaching-area__featured-stories-link:hover,
        .teaching-area__featured-stories-link:focus { color: #B2001F; }",Applied Computation
2981,Course Listing,Applied Computation
2982,APMTH 205,Applied Computation
2983,2019 Fall,Applied Computation
2984,Christopher Rycroft,Applied Computation
2985,"Tuesday, Thursday",Applied Computation
2986,10:30am to 11:45am,Applied Computation
2987,"An examination of the mathematical foundations of a range of well-established numerical algorithms, exploring their use through practical examples drawn from a range of scientific and engineering disciplines. Emphasizes theory and numerical analysis to elucidate the concepts that underpin each algorithm. There will be a significant programming component. Students will be expected to implement a range of numerical methods through individual and group-based project work to get hands-on experience with modern scientific computing.",Applied Computation
2988,Course Website,Applied Computation
2989,APMTH 207,Applied Computation
2990,2019 Fall,Applied Computation
2991,Weiwei Pan,Applied Computation
2992,"Monday, Wednesday",Applied Computation
2993,12:00pm to 01:15pm,Applied Computation
2994,"Develops skills for computational research with focus on stochastic approaches, emphasizing implementation and examples. Stochastic methods make it feasible to tackle very diverse problems when the solution space is too large to explore systematically, or when microscopic rules are known, but not the macroscopic behavior of a complex system. Methods will be illustrated with examples from a wide variety of fields, like biology, finance, and physics.",Applied Computation
2995,Course Website,Applied Computation
2996,COMPSCI 205,Applied Computation
2997,2020 Spring,Applied Computation
2998,David Sondak,Applied Computation
2999,"Tuesday, Thursday",Applied Computation
3000,01:30pm to 02:45pm,Applied Computation
3001,"Computational science has become a third partner, together with theory and experimentation, in advancing scientific knowledge and practice, and an essential tool for product and process development and manufacturing in industry. Big data science adds the ‘fourth pillar’ to scientific advancements, providing the methods and algorithms to extract knowledge or insights from data. The course is a journey into the foundations of Parallel Computing at the intersection of large-scale computational science and big data analytics. Many science communities are combining high performance computing and high-end data analysis platforms and methods in workflows that orchestrate large-scale simulations or incorporate them into the stages of large-scale analysis pipelines for data generated by simulations, experiments, or observations. This is an applications course highlighting the use of modern computing platforms in solving computational and data science problems, enabling simulation, modeling and real-time analysis of complex natural and social phenomena at unprecedented scales. The class emphasizes on making effective use of the diverse landscape of programming models, platforms, open-source tools, computing architectures and cloud services for high performance computing and high-end data analytics.",Applied Computation
3002,Course Website,Applied Computation
3003,COMPSCI 207,Applied Computation
3004,2019 Fall,Applied Computation
3005,David Sondak,Applied Computation
3006,"Tuesday, Thursday",Applied Computation
3007,12:00pm to 01:15pm,Applied Computation
3008,"This is a project-based course emphasizing designing, building, testing, maintaining and modifying software for scientific computing. Students will work in groups on a number of projects, ranging from small data-transformation utilities to large-scale systems. Students will learn to use a variety of tools and languages, as well as various techniques for organizing teams. Most important, students will learn to fit tools and approaches to the problem being solved.",Applied Computation
3009,Course Website,Applied Computation
3010,APCOMP 209A,Applied Computation
3011,2019 Fall,Applied Computation
3012,"Pavlos Protopapas, Kevin A. Rader, Christopher Tanner, Maddy Nakada",Applied Computation
3013,"Monday, Wednesday",Applied Computation
3014,01:30pm to 02:45pm,Applied Computation
3015,"Data Science 1 is the first half of a one-year introduction to data science. The course will focus on the analysis of messy, real life data to perform predictions using statistical and machine learning methods. Material covered will integrate the five key facets of an investigation using data: (1) data collection - data wrangling, cleaning, and sampling to get a suitable data set;  (2) data management - accessing data quickly and reliably; (3) exploratory data analysis – generating hypotheses and building intuition; (4) prediction or statistical learning; and (5) communication – summarizing results through visualization, stories, and interpretable summaries. Part one of a two part series. The curriculum for this course builds throughout the academic year. Students are strongly encouraged to enroll in both the fall and spring course within the same academic year. Part one of a two part series.",Applied Computation
3016,Course Website,Applied Computation
3017,APCOMP 209B,Applied Computation
3018,2020 Spring,Applied Computation
3019,"Pavlos Protopapas, Mark Glickman, Christopher Tanner",Applied Computation
3020,"Monday, Wednesday",Applied Computation
3021,01:30pm to 02:45pm,Applied Computation
3022,"Data Science 2 is the second half of a one-year introduction to data science. Building upon the material in Data Science 1, the course introduces advanced methods for data wrangling, data visualization, and statistical modeling and prediction. Topics include big data and database management, interactive visualizations, nonlinear statistical models, and deep learning. Part two of a two part series. The curriculum for this course builds throughout the academic year. Students are strongly encouraged to enroll in both the fall and spring course within the same academic year. Part two of a two part series.",Applied Computation
3023,Course Website,Applied Computation
3024,APCOMP 221,Applied Computation
3025,2020 Spring,Applied Computation
3026,"James Waldo, Michael Smith",Applied Computation
3027,"Tuesday, Thursday",Applied Computation
3028,12:00pm to 01:15pm,Applied Computation
3029,"This course examines the wide-ranging impact data science has on the world and how to think critically about issues of fairness, privacy, ethics, and bias while building algorithms and predictive models that get deployed in the form of products, policy and scientific research. Topics will include algorithmic accountability and discriminatory algorithms, black box algorithms, data privacy and security, ethical frameworks; and experimental and product design. We will work through case studies in a variety of contexts including media, tech and sharing economy platforms; medicine and public health; data science for social good, and politics. We will look at the underlying machine learning algorithms, statistical models, code and data. Threads of history, philosophy, business models and strategy; and regulatory and policy issues will be woven throughout the course.",Applied Computation
3030,Course Website,Applied Computation
3031,APCOMP 227,Applied Computation
3032,2019 Fall,Applied Computation
3033,Sauro Succi,Applied Computation
3034,"Wednesday, Friday",Applied Computation
3035,10:30am to 11:45am,Applied Computation
3036,"In this Course, we shall familiarize with the main computational methods which permit to simulate and analyze the behavior of a wide range of problems involving fluids, solids, soft matter, electromagnetic and quantum systems, as well as the dynamics of (some) biological and social systems. The course consists of three main parts,",Applied Computation
3037,Part I  : Classical and Quantum Fields on Grids,Applied Computation
3038,Part II : Mesoscale Methods,Applied Computation
3039,Part III: Statistical Data Analysis and Learning,Applied Computation
3040,"In Part I, we shall discuss the fundamentals of grid discretization and present concrete applications to a broad variety of problems from classical and quantum physics, such as Advection-Diffusion Reaction transport, Navier-Stokes fluid-dynamics, nonlinear classical and quantum wave propagation. Both regular and complex geometrical grids will be discussed through Finite Differences, Volumes and Elements, respectively.",Applied Computation
3041,"In Part II we shall discuss mesoscale technique based on the two basic mesoscale descriptions: probability distribution functions, as governed by Boltzmann and Fokker-Planck kinetic equations, and stochastic particle dynamics (Langevin equations). The lattice Boltzmann method will be discussed in great detail, with applications to fluids and soft matter problems.",Applied Computation
3042,"In addition, we shall provide the opportunity of hands-on on a multi scale codes for X (extreme) simulations at the interface between physics and molecular biology.",Applied Computation
3043,"Finally, in Part III, we shall present data analysis & learning tools of particular relevance to complex systems with non-gaussian statistics, such as turbulence, fractional transport and extreme events in general. An introduction to Physics-Aware Machine Learning will also be presented.",Applied Computation
3044,Course Website,Applied Computation
3045,APCOMP 275,Applied Computation
3046,2020 Spring,Applied Computation
3047,Boris Kozinsky,Applied Computation
3048,"Tuesday, Thursday",Applied Computation
3049,12:00pm to 01:15pm,Applied Computation
3050,"This course will teach theoretical background and practical applications of modern computational methods used to understand and design properties of advanced functional materials. Topics will include classical potentials and quantum first-principles energy models, density functional theory methods, Monte Carlo sampling and molecular dynamics simulations of phase transitions and free energies, fluctuations and transport properties, and machine learning approaches. Examples will be based on rational design of industrially relevant materials for energy conversion and storage, electronic and magnetic devices, and nanotechnology.",Applied Computation
3051,Course Website,Applied Computation
3052,APCOMP 295,Applied Computation
3053,2020 Spring,Applied Computation
3054,Pavlos Protopapas,Applied Computation
3055,"Tuesday, Thursday",Applied Computation
3056,04:30pm to 05:45pm,Applied Computation
3057,In this course we explore advanced practical data science practices. The course will be divided into three major topics:,Applied Computation
3058,"1) How to scale a model from a prototype (often in jupyter notebooks) to the cloud. In this module, we cover virtual environments, containers, and virtual machines before learning about microservices and Kupernetes. Along the way, students will be exposed to Dask.",Applied Computation
3059,"2) How to use existing models for transfer learning. Transfer learning is a machine learning method where a model developed for a task is reused as the starting point for a model on a second task. It is a popular approach in deep learning where pre-trained models are used as the starting point on computer vision and natural language processing tasks. This can be very important, given the vast compute and time resources required to develop neural network models on these problems and given the huge jumps in skill that these models can provide to related problems. In this part of the course we will examine various pre-existing models and techniques in transfer learning.",Applied Computation
3060,3) In the third part we will be introducing a number of intuitive visualization tools for investigating properties and diagnosing issues of models. We will be demonstrating a number of visualization tools ranging from the well established (like saliency maps) to recent ones that have appeared in,Applied Computation
3061,https://distill.pub,Applied Computation
3062,.,Applied Computation
3063,Course Website,Applied Computation
3064,APCOMP 297R,Applied Computation
3065,2019 Fall,Applied Computation
3066,"Pavlos Protopapas, Christopher Tanner",Applied Computation
3067,Tuesday,Applied Computation
3068,03:00pm to 05:45pm,Applied Computation
3069,"The data science master's capstone project is intended to integrate and apply the skills and ideas data science master's students acquire in their core courses and electives. By requiring students to complete a substantial and challenging collaborative project, the capstone course will prepare students for the professional world and ensure that they are trained to conduct research. There will be no homework or lectures. Students will be dealing with real-world problems, messy data sets, and the chance to work on an end-to-end solution to a problem using computational methods.",Applied Computation
3070,Course Website,Applied Computation
3071,APCOMP 297R,Applied Computation
3072,2020 Spring,Applied Computation
3073,Christopher Tanner,Applied Computation
3074,Thursday,Applied Computation
3075,03:00pm to 05:45pm,Applied Computation
3076,"The CSE capstone project is intended to integrate and apply the skills and ideas CSE students acquire in their core courses and electives. By requiring students to complete a substantial and challenging collaborative project, the capstone course will prepare students for the professional world and ensure that they are trained to conduct research. There will be no homework or lectures. Students will be dealing with real-world problems, messy data sets, and the chance to work on an end-to-end solution to a problem using computational methods.",Applied Computation
3077,Course Website,Applied Computation
3078,APCOMP 298R,Applied Computation
3079,2019 Fall,Applied Computation
3080,Daniel Weinstock,Applied Computation
3081,"Wednesday, Friday",Applied Computation
3082,03:00pm to 04:15pm,Applied Computation
3083,"This course, centered on the Institute for Applied Computation Science (IACS) seminar series, will provide broad exposure to cutting-edge topics, applications, and unifying concepts in Computational Science & Engineering. Students will read, present and discuss journal articles related to IACS talks, attend the seminars and meet with visiting speakers. Possible topics to be covered include scientific visualization, computational approaches to disease, mathematical neuroscience, computational archeology, and computational finance.",Applied Computation
3084,Course Website,Applied Computation
3085,APCOMP 299R,Applied Computation
3086,2019 Fall,Applied Computation
3087,Pavlos Protopapas,Applied Computation
3088,Supervision of experimental or theoretical research on acceptable applied computation problems and supervision of reading on topics not covered by regular courses of instruction.,Applied Computation
3089,Course Website,Applied Computation
3090,APCOMP 299R,Applied Computation
3091,2020 Spring,Applied Computation
3092,Pavlos Protopapas,Applied Computation
3093,Supervision of experimental or theoretical research on acceptable applied computation problems and supervision of reading on topics not covered by regular courses of instruction.,Applied Computation
3094,Course Website,Applied Computation
3095,Main navigation,Applied Computation
3096,Information For,Applied Computation
3097,In Applied Computation,Applied Computation
3098,COVID-19 Program Changes,Applied Computation
3099,Graduate Programs,Applied Computation
3100,Master's in Computational Science and Engineering,Applied Computation
3101,How to Apply,Applied Computation
3102,Learning Outcomes,Applied Computation
3103,Degree Requirements,Applied Computation
3104,Master of Engineering,Applied Computation
3105,CSE courses,Applied Computation
3106,FAQ,Applied Computation
3107,Master's in Data Science,Applied Computation
3108,How to Apply,Applied Computation
3109,Learning Outcomes,Applied Computation
3110,Degree Requirements,Applied Computation
3111,Thesis Option,Applied Computation
3112,Data Science courses,Applied Computation
3113,Data Science FAQ,Applied Computation
3114,Secondary Field in Computational Science and Engineering,Applied Computation
3115,How to Apply,Applied Computation
3116,Secondary Field Requirements,Applied Computation
3117,Advising and Other Activities,Applied Computation
3118,Secondary Field in Data Science,Applied Computation
3119,How to Apply,Applied Computation
3120,Secondary Field Requirements,Applied Computation
3121,Advising and Other Activities,Applied Computation
3122,People,Applied Computation
3123,Courses,Applied Computation
3124,Careers,Applied Computation
3125,Alumni Stories,Applied Computation
3126,Harvard John A. Paulson School of Engineering and Applied Sciences,Applied Computation
3127,"29 Oxford Street, Cambridge, MA 02138",Applied Computation
3128,Footer - Social Media Links,Applied Computation
3129,Facebook,Applied Computation
3130,Twitter,Applied Computation
3131,Instagram,Applied Computation
3132,YouTube,Applied Computation
3133,Tumblr,Applied Computation
3134,LinkedIn,Applied Computation
3135,© 2020 President and Fellows of Harvard College,Applied Computation
3136,Footer,Applied Computation
3137,Trademark Notice,Applied Computation
3138,Accessibility Policy,Applied Computation
3139,Privacy Policy,Applied Computation
3140,"{""path"":{""baseUrl"":""\/"",""scriptPath"":null,""pathPrefix"":"""",""currentPath"":""node\/3216"",""currentPathIsAdmin"":false,""isFront"":false,""currentLanguage"":""en""},""pluralDelimiter"":""\u0003"",""back_to_top"":{""back_to_top_button_trigger"":""500"",""back_to_top_prevent_on_mobile"":1,""back_to_top_prevent_in_admin"":1,""back_to_top_button_type"":""text"",""back_to_top_button_text"":""Back to top""},""ajaxTrustedUrl"":{""\/search"":true},""ajax"":[],""user"":{""uid"":0,""permissionsHash"":""f613b344c76812ace2e9b8baa39e7b94a1a9e593d6f9bc98ef8844bc35c47fd0""}}",Applied Computation
3141,"window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""34fa818c7c"",""applicationID"":""66181882"",""transactionName"":""ZVAENxMCXEMFV0cKX1waJwAVCl1eS3BBFkBTWToUBAFUXxZZbA1fVlA6IgIAV0MXaGQGUlRaFA4vDFZVJVdQBkNBGFgACQZRWzNRUQVfQFg0BhIWXkQXdVAAVUFG"",""queueTime"":0,""applicationTime"":3504,""atts"":""SRcHQVsYT00="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}",Applied Computation
3142,#backtotop {background: ;border-color: ;color: ;}#backtotop:hover { background: ; border-color: ; },Environmental Science & Engineering
